Zipcode,Housing,Transportation,Food,Healthcare,Personal Insurance,Apparel,Services,Entertainment,Other,Monthly Expense,Income Adjustment Factor,City,State
18417,2400,600,500,340,1000,250,300,350,200,5940,1.2,EQUINUNK,PA
18419,1800,600,500,340,1000,250,300,350,200,5340,0.9,DALTON,PA
18419,1600,600,500,340,1000,250,300,350,200,5140,0.8,FACTORYVILLE,PA
18420,2000,600,500,340,1000,250,300,350,200,5540,1,FLEETVILLE,PA
18421,2200,600,500,340,1000,250,300,350,200,5740,1.1,FOREST CITY,PA
18424,2400,600,500,340,1000,250,300,350,200,5940,1.2,GOULDSBORO,PA
18425,1800,600,500,340,1000,250,300,350,200,5340,0.9,GREELEY,PA
18426,1600,600,500,340,1000,250,300,350,200,5140,0.8,GREENTOWN,PA
18427,2000,600,500,340,1000,250,300,350,200,5540,1,HAMLIN,PA
18428,2200,600,500,340,1000,250,300,350,200,5740,1.1,HAWLEY,PA
18430,2400,600,500,340,1000,250,300,350,200,5940,1.2,FOREST CITY,PA
18431,1800,600,500,340,1000,250,300,350,200,5340,0.9,HONESDALE,PA
18433,1600,600,500,340,1000,250,300,350,200,5140,0.8,ARCHBALD,PA
18433,2000,600,500,340,1000,250,300,350,200,5540,1,JERMYN,PA
18434,2200,600,500,340,1000,250,300,350,200,5740,1.1,JESSUP,PA
18434,2400,600,500,340,1000,250,300,350,200,5940,1.2,OLYPHANT,PA
18435,1800,600,500,340,1000,250,300,350,200,5340,0.9,LACKAWAXEN,PA
18436,1600,600,500,340,1000,250,300,350,200,5140,0.8,LAKE ARIEL,PA
18437,2000,600,500,340,1000,250,300,350,200,5540,1,LAKE COMO,PA
18437,2200,600,500,340,1000,250,300,350,200,5740,1.1,SUSQUEHANNA,PA
18438,2400,600,500,340,1000,250,300,350,200,5940,1.2,HAWLEY,PA
18439,1800,600,500,340,1000,250,300,350,200,5340,0.9,LAKEWOOD,PA
18439,1600,600,500,340,1000,250,300,350,200,5140,0.8,SUSQUEHANNA,PA
18440,2000,600,500,340,1000,250,300,350,200,5540,1,LA PLUME,PA
18441,2200,600,500,340,1000,250,300,350,200,5740,1.1,NICHOLSON,PA
18443,2400,600,500,340,1000,250,300,350,200,5940,1.2,MILANVILLE,PA
18444,1800,600,500,340,1000,250,300,350,200,5340,0.9,MOSCOW,PA
18445,1600,600,500,340,1000,250,300,350,200,5140,0.8,NEWFOUNDLAND,PA
18446,2000,600,500,340,1000,250,300,350,200,5540,1,NICHOLSON,PA
18447,2200,600,500,340,1000,250,300,350,200,5740,1.1,OLYPHANT,PA
18451,2400,600,500,340,1000,250,300,350,200,5940,1.2,PAUPACK,PA
18451,1800,600,500,340,1000,250,300,350,200,5340,0.9,TAFTON,PA
18452,1600,600,500,340,1000,250,300,350,200,5140,0.8,OLYPHANT,PA
18452,2000,600,500,340,1000,250,300,350,200,5540,1,PECKVILLE,PA
18453,2200,600,500,340,1000,250,300,350,200,5740,1.1,FOREST CITY,PA
18454,2400,600,500,340,1000,250,300,350,200,5940,1.2,POYNTELLE,PA
18455,1800,600,500,340,1000,250,300,350,200,5340,0.9,LAKE COMO,PA
18455,1600,600,500,340,1000,250,300,350,200,5140,0.8,LAKEWOOD,PA
18456,2000,600,500,340,1000,250,300,350,200,5540,1,PROMPTON,PA
18457,2200,600,500,340,1000,250,300,350,200,5740,1.1,ROWLAND,PA
18458,2400,600,500,340,1000,250,300,350,200,5940,1.2,HAWLEY,PA
18458,1800,600,500,340,1000,250,300,350,200,5340,0.9,SHOHOLA,PA
18459,1600,600,500,340,1000,250,300,350,200,5140,0.8,SOUTH CANAAN,PA
18460,2000,600,500,340,1000,250,300,350,200,5540,1,NEWFOUNDLAND,PA
18461,2200,600,500,340,1000,250,300,350,200,5740,1.1,LAKEWOOD,PA
18462,2400,600,500,340,1000,250,300,350,200,5940,1.2,STARRUCCA,PA
18462,1800,600,500,340,1000,250,300,350,200,5340,0.9,SUSQUEHANNA,PA
18463,1600,600,500,340,1000,250,300,350,200,5140,0.8,STERLING,PA
18464,2000,600,500,340,1000,250,300,350,200,5540,1,TAFTON,PA
18465,2200,600,500,340,1000,250,300,350,200,5740,1.1,SUSQUEHANNA,PA
18465,2400,600,500,340,1000,250,300,350,200,5940,1.2,THOMPSON,PA
18466,1800,600,500,340,1000,250,300,350,200,5340,0.9,TOBYHANNA,PA
18469,1600,600,500,340,1000,250,300,350,200,5140,0.8,DAMASCUS,PA
18469,2000,600,500,340,1000,250,300,350,200,5540,1,TYLER HILL,PA
18470,2200,600,500,340,1000,250,300,350,200,5740,1.1,FOREST CITY,PA
18470,2400,600,500,340,1000,250,300,350,200,5940,1.2,UNION DALE,PA
18471,1800,600,500,340,1000,250,300,350,200,5340,0.9,WAVERLY,PA
18472,1600,600,500,340,1000,250,300,350,200,5140,0.8,WAYMART,PA
18473,2000,600,500,340,1000,250,300,350,200,5540,1,WHITE MILLS,PA
18501,2200,600,500,340,1000,250,300,350,200,5740,1.1,SCRANTON,PA
18502,2400,600,500,340,1000,250,300,350,200,5940,1.2,SCRANTON,PA
18503,1800,600,500,340,1000,250,300,350,200,5340,0.9,SCRANTON,PA
18504,1600,600,500,340,1000,250,300,350,200,5140,0.8,SCRANTON,PA
18505,2000,600,500,340,1000,250,300,350,200,5540,1,SCRANTON,PA
18507,2200,600,500,340,1000,250,300,350,200,5740,1.1,TAYLOR,PA
18508,2400,600,500,340,1000,250,300,350,200,5940,1.2,SCRANTON,PA
18509,1800,600,500,340,1000,250,300,350,200,5340,0.9,SCRANTON,PA
18510,1600,600,500,340,1000,250,300,350,200,5140,0.8,SCRANTON,PA
18512,2000,600,500,340,1000,250,300,350,200,5540,1,DUNMORE,PA
18517,2200,600,500,340,1000,250,300,350,200,5740,1.1,TAYLOR,PA
18518,2400,600,500,340,1000,250,300,350,200,5940,1.2,TAYLOR,PA
18519,1800,600,500,340,1000,250,300,350,200,5340,0.9,SCRANTON,PA
18602,1600,600,500,340,1000,250,300,350,200,5140,0.8,BEAR CREEK,PA
18603,2000,600,500,340,1000,250,300,350,200,5540,1,BERWICK,PA
18610,2200,600,500,340,1000,250,300,350,200,5740,1.1,BLAKESLEE,PA
18611,2400,600,500,340,1000,250,300,350,200,5940,1.2,CAMBRA,PA
18612,1800,600,500,340,1000,250,300,350,200,5340,0.9,DALLAS,PA
18614,1600,600,500,340,1000,250,300,350,200,5140,0.8,DUSHORE,PA
18615,2000,600,500,340,1000,250,300,350,200,5540,1,FALLS,PA
18615,2200,600,500,340,1000,250,300,350,200,5740,1.1,PITTSTON,PA
18616,2400,600,500,340,1000,250,300,350,200,5940,1.2,DUSHORE,PA
18616,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORKSVILLE,PA
18617,1600,600,500,340,1000,250,300,350,200,5140,0.8,GLEN LYON,PA
18617,2000,600,500,340,1000,250,300,350,200,5540,1,NANTICOKE,PA
18618,2200,600,500,340,1000,250,300,350,200,5740,1.1,HARVEYS LAKE,PA
18619,2400,600,500,340,1000,250,300,350,200,5940,1.2,DUSHORE,PA
18619,1800,600,500,340,1000,250,300,350,200,5340,0.9,HILLSGROVE,PA
18621,1600,600,500,340,1000,250,300,350,200,5140,0.8,HUNLOCK CREEK,PA
18621,2000,600,500,340,1000,250,300,350,200,5540,1,PLYMOUTH,PA
18622,2200,600,500,340,1000,250,300,350,200,5740,1.1,HUNTINGTON MILLS,PA
18622,2400,600,500,340,1000,250,300,350,200,5940,1.2,SHICKSHINNY,PA
18623,1800,600,500,340,1000,250,300,350,200,5340,0.9,LACEYVILLE,PA
18624,1600,600,500,340,1000,250,300,350,200,5140,0.8,LAKE HARMONY,PA
18625,2000,600,500,340,1000,250,300,350,200,5540,1,LAKE WINOLA,PA
18626,2200,600,500,340,1000,250,300,350,200,5740,1.1,LAPORTE,PA
18627,2400,600,500,340,1000,250,300,350,200,5940,1.2,LEHMAN,PA
18628,1800,600,500,340,1000,250,300,350,200,5340,0.9,DUSHORE,PA
18628,1600,600,500,340,1000,250,300,350,200,5140,0.8,LOPEZ,PA
18629,2000,600,500,340,1000,250,300,350,200,5540,1,MEHOOPANY,PA
18629,2200,600,500,340,1000,250,300,350,200,5740,1.1,MESHOPPEN,PA
18630,2400,600,500,340,1000,250,300,350,200,5940,1.2,MESHOPPEN,PA
18631,1800,600,500,340,1000,250,300,350,200,5340,0.9,MIFFLINVILLE,PA
18632,1600,600,500,340,1000,250,300,350,200,5140,0.8,DUSHORE,PA
18632,2000,600,500,340,1000,250,300,350,200,5540,1,MILDRED,PA
18634,2200,600,500,340,1000,250,300,350,200,5740,1.1,NANTICOKE,PA
18635,2400,600,500,340,1000,250,300,350,200,5940,1.2,NESCOPECK,PA
18636,1800,600,500,340,1000,250,300,350,200,5340,0.9,HARVEYS LAKE,PA
18640,1600,600,500,340,1000,250,300,350,200,5140,0.8,PITTSTON,PA
18641,2000,600,500,340,1000,250,300,350,200,5540,1,DURYEA,PA
18641,2200,600,500,340,1000,250,300,350,200,5740,1.1,PITTSTON,PA
18642,2400,600,500,340,1000,250,300,350,200,5940,1.2,DURYEA,PA
18642,1800,600,500,340,1000,250,300,350,200,5340,0.9,PITTSTON,PA
18643,1600,600,500,340,1000,250,300,350,200,5140,0.8,PITTSTON,PA
18643,2000,600,500,340,1000,250,300,350,200,5540,1,WEST PITTSTON,PA
18644,2200,600,500,340,1000,250,300,350,200,5740,1.1,PITTSTON,PA
18644,2400,600,500,340,1000,250,300,350,200,5940,1.2,WYOMING,PA
18651,1800,600,500,340,1000,250,300,350,200,5340,0.9,PLYMOUTH,PA
18653,1600,600,500,340,1000,250,300,350,200,5140,0.8,RANSOM,PA
18654,2000,600,500,340,1000,250,300,350,200,5540,1,HARVEYS LAKE,PA
18655,2200,600,500,340,1000,250,300,350,200,5740,1.1,SHICKSHINNY,PA
18656,2400,600,500,340,1000,250,300,350,200,5940,1.2,DALLAS,PA
18656,1800,600,500,340,1000,250,300,350,200,5340,0.9,SWEET VALLEY,PA
18657,1600,600,500,340,1000,250,300,350,200,5140,0.8,TUNKHANNOCK,PA
18660,2000,600,500,340,1000,250,300,350,200,5540,1,BERWICK,PA
18660,2200,600,500,340,1000,250,300,350,200,5740,1.1,WAPWALLOPEN,PA
18661,2400,600,500,340,1000,250,300,350,200,5940,1.2,WHITE HAVEN,PA
18701,1800,600,500,340,1000,250,300,350,200,5340,0.9,WILKES BARRE,PA
18702,1600,600,500,340,1000,250,300,350,200,5140,0.8,WILKES BARRE,PA
18703,2000,600,500,340,1000,250,300,350,200,5540,1,WILKES BARRE,PA
18704,2200,600,500,340,1000,250,300,350,200,5740,1.1,KINGSTON,PA
18704,2400,600,500,340,1000,250,300,350,200,5940,1.2,WILKES BARRE,PA
18705,1800,600,500,340,1000,250,300,350,200,5340,0.9,PLAINS,PA
18705,1600,600,500,340,1000,250,300,350,200,5140,0.8,WILKES BARRE,PA
18706,2000,600,500,340,1000,250,300,350,200,5540,1,WILKES BARRE,PA
18707,2200,600,500,340,1000,250,300,350,200,5740,1.1,MOUNTAIN TOP,PA
18707,2400,600,500,340,1000,250,300,350,200,5940,1.2,WILKES BARRE,PA
18708,1800,600,500,340,1000,250,300,350,200,5340,0.9,SHAVERTOWN,PA
18708,1600,600,500,340,1000,250,300,350,200,5140,0.8,WILKES BARRE,PA
18709,2000,600,500,340,1000,250,300,350,200,5540,1,LUZERNE,PA
18709,2200,600,500,340,1000,250,300,350,200,5740,1.1,WILKES BARRE,PA
18710,2400,600,500,340,1000,250,300,350,200,5940,1.2,WILKES BARRE,PA
18773,1800,600,500,340,1000,250,300,350,200,5340,0.9,WILKES BARRE,PA
18801,1600,600,500,340,1000,250,300,350,200,5140,0.8,MONTROSE,PA
18810,2000,600,500,340,1000,250,300,350,200,5540,1,ATHENS,PA
18810,2200,600,500,340,1000,250,300,350,200,5740,1.1,SAYRE,PA
18812,2400,600,500,340,1000,250,300,350,200,5940,1.2,BRACKNEY,PA
18812,1800,600,500,340,1000,250,300,350,200,5340,0.9,MONTROSE,PA
18813,1600,600,500,340,1000,250,300,350,200,5140,0.8,BROOKLYN,PA
18814,2000,600,500,340,1000,250,300,350,200,5540,1,BURLINGTON,PA
18816,2200,600,500,340,1000,250,300,350,200,5740,1.1,DIMOCK,PA
18817,2400,600,500,340,1000,250,300,350,200,5940,1.2,EAST SMITHFIELD,PA
18817,1800,600,500,340,1000,250,300,350,200,5340,0.9,TOWANDA,PA
18818,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRIENDSVILLE,PA
18821,2000,600,500,340,1000,250,300,350,200,5540,1,GREAT BEND,PA
18821,2200,600,500,340,1000,250,300,350,200,5740,1.1,HALLSTEAD,PA
18822,2400,600,500,340,1000,250,300,350,200,5940,1.2,HALLSTEAD,PA
18823,1800,600,500,340,1000,250,300,350,200,5340,0.9,KINGSLEY,PA
18823,1600,600,500,340,1000,250,300,350,200,5140,0.8,MONTROSE,PA
18824,2000,600,500,340,1000,250,300,350,200,5540,1,HOP BOTTOM,PA
18824,2200,600,500,340,1000,250,300,350,200,5740,1.1,NICHOLSON,PA
18825,2400,600,500,340,1000,250,300,350,200,5940,1.2,JACKSON,PA
18825,1800,600,500,340,1000,250,300,350,200,5340,0.9,SUSQUEHANNA,PA
18826,1600,600,500,340,1000,250,300,350,200,5140,0.8,KINGSLEY,PA
18826,2000,600,500,340,1000,250,300,350,200,5540,1,MONTROSE,PA
18828,2200,600,500,340,1000,250,300,350,200,5740,1.1,LAWTON,PA
18828,2400,600,500,340,1000,250,300,350,200,5940,1.2,ROME,PA
18829,1800,600,500,340,1000,250,300,350,200,5340,0.9,LE RAYSVILLE,PA
18829,1600,600,500,340,1000,250,300,350,200,5140,0.8,WYALUSING,PA
18830,2000,600,500,340,1000,250,300,350,200,5540,1,LITTLE MEADOWS,PA
18831,2200,600,500,340,1000,250,300,350,200,5740,1.1,MILAN,PA
18831,2400,600,500,340,1000,250,300,350,200,5940,1.2,TOWANDA,PA
18832,1800,600,500,340,1000,250,300,350,200,5340,0.9,MONROETON,PA
18832,1600,600,500,340,1000,250,300,350,200,5140,0.8,TOWANDA,PA
18833,2000,600,500,340,1000,250,300,350,200,5540,1,NEW ALBANY,PA
18833,2200,600,500,340,1000,250,300,350,200,5740,1.1,TOWANDA,PA
18834,2400,600,500,340,1000,250,300,350,200,5940,1.2,NEW MILFORD,PA
18837,1800,600,500,340,1000,250,300,350,200,5340,0.9,ROME,PA
18840,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAYRE,PA
18842,2000,600,500,340,1000,250,300,350,200,5540,1,SOUTH GIBSON,PA
18842,2200,600,500,340,1000,250,300,350,200,5740,1.1,SUSQUEHANNA,PA
18843,2400,600,500,340,1000,250,300,350,200,5940,1.2,SOUTH MONTROSE,PA
18844,1800,600,500,340,1000,250,300,350,200,5340,0.9,MONTROSE,PA
18844,1600,600,500,340,1000,250,300,350,200,5140,0.8,SPRINGVILLE,PA
18845,2000,600,500,340,1000,250,300,350,200,5540,1,STEVENSVILLE,PA
18845,2200,600,500,340,1000,250,300,350,200,5740,1.1,WYALUSING,PA
18846,2400,600,500,340,1000,250,300,350,200,5940,1.2,SUGAR RUN,PA
18846,1800,600,500,340,1000,250,300,350,200,5340,0.9,WYALUSING,PA
18847,1600,600,500,340,1000,250,300,350,200,5140,0.8,SUSQUEHANNA,PA
18848,2000,600,500,340,1000,250,300,350,200,5540,1,TOWANDA,PA
18850,2200,600,500,340,1000,250,300,350,200,5740,1.1,TOWANDA,PA
18850,2400,600,500,340,1000,250,300,350,200,5940,1.2,ULSTER,PA
18851,1800,600,500,340,1000,250,300,350,200,5340,0.9,ROME,PA
18851,1600,600,500,340,1000,250,300,350,200,5140,0.8,WARREN CENTER,PA
18853,2000,600,500,340,1000,250,300,350,200,5540,1,WYALUSING,PA
18854,2200,600,500,340,1000,250,300,350,200,5740,1.1,WYSOX,PA
18901,2400,600,500,340,1000,250,300,350,200,5940,1.2,DOYLESTOWN,PA
18901,1800,600,500,340,1000,250,300,350,200,5340,0.9,DOYLESTOWN,PA
18902,1600,600,500,340,1000,250,300,350,200,5140,0.8,DOYLESTOWN,PA
18910,2000,600,500,340,1000,250,300,350,200,5540,1,BEDMINSTER,PA
18911,2200,600,500,340,1000,250,300,350,200,5740,1.1,BLOOMING GLEN,PA
18912,2400,600,500,340,1000,250,300,350,200,5940,1.2,BUCKINGHAM,PA
18913,1800,600,500,340,1000,250,300,350,200,5340,0.9,CARVERSVILLE,PA
18914,1600,600,500,340,1000,250,300,350,200,5140,0.8,CHALFONT,PA
18915,2000,600,500,340,1000,250,300,350,200,5540,1,COLMAR,PA
18916,2200,600,500,340,1000,250,300,350,200,5740,1.1,DOYLESTOWN,PA
18917,2400,600,500,340,1000,250,300,350,200,5940,1.2,DUBLIN,PA
18918,1800,600,500,340,1000,250,300,350,200,5340,0.9,EARLINGTON,PA
18920,1600,600,500,340,1000,250,300,350,200,5140,0.8,ERWINNA,PA
18921,2000,600,500,340,1000,250,300,350,200,5540,1,FERNDALE,PA
18922,2200,600,500,340,1000,250,300,350,200,5740,1.1,FOREST GROVE,PA
18923,2400,600,500,340,1000,250,300,350,200,5940,1.2,FOUNTAINVILLE,PA
18925,1800,600,500,340,1000,250,300,350,200,5340,0.9,FURLONG,PA
18927,1600,600,500,340,1000,250,300,350,200,5140,0.8,HILLTOWN,PA
18928,2000,600,500,340,1000,250,300,350,200,5540,1,HOLICONG,PA
18929,2200,600,500,340,1000,250,300,350,200,5740,1.1,JAMISON,PA
18930,2400,600,500,340,1000,250,300,350,200,5940,1.2,KINTNERSVILLE,PA
18931,1800,600,500,340,1000,250,300,350,200,5340,0.9,LAHASKA,PA
18932,1600,600,500,340,1000,250,300,350,200,5140,0.8,COLMAR,PA
18932,2000,600,500,340,1000,250,300,350,200,5540,1,LINE LEXINGTON,PA
18933,2200,600,500,340,1000,250,300,350,200,5740,1.1,POINT PLEASANT,PA
18934,2400,600,500,340,1000,250,300,350,200,5940,1.2,MECHANICSVILLE,PA
18935,1800,600,500,340,1000,250,300,350,200,5340,0.9,MILFORD SQUARE,PA
18936,1600,600,500,340,1000,250,300,350,200,5140,0.8,MONTGOMERYVILLE,PA
18938,2000,600,500,340,1000,250,300,350,200,5540,1,NEW HOPE,PA
18940,2200,600,500,340,1000,250,300,350,200,5740,1.1,NEWTOWN,PA
18942,2400,600,500,340,1000,250,300,350,200,5940,1.2,OTTSVILLE,PA
18943,1800,600,500,340,1000,250,300,350,200,5340,0.9,PENNS PARK,PA
18944,1600,600,500,340,1000,250,300,350,200,5140,0.8,PERKASIE,PA
18946,2000,600,500,340,1000,250,300,350,200,5540,1,PINEVILLE,PA
18947,2200,600,500,340,1000,250,300,350,200,5740,1.1,PIPERSVILLE,PA
18949,2400,600,500,340,1000,250,300,350,200,5940,1.2,PLUMSTEADVILLE,PA
18950,1800,600,500,340,1000,250,300,350,200,5340,0.9,POINT PLEASANT,PA
18951,1600,600,500,340,1000,250,300,350,200,5140,0.8,QUAKERTOWN,PA
18953,2000,600,500,340,1000,250,300,350,200,5540,1,REVERE,PA
18954,2200,600,500,340,1000,250,300,350,200,5740,1.1,RICHBORO,PA
18954,2400,600,500,340,1000,250,300,350,200,5940,1.2,SOUTHAMPTON,PA
18955,1800,600,500,340,1000,250,300,350,200,5340,0.9,RICHLANDTOWN,PA
18956,1600,600,500,340,1000,250,300,350,200,5140,0.8,RUSHLAND,PA
18957,2000,600,500,340,1000,250,300,350,200,5540,1,SALFORD,PA
18958,2200,600,500,340,1000,250,300,350,200,5740,1.1,SALFORDVILLE,PA
18960,2400,600,500,340,1000,250,300,350,200,5940,1.2,SELLERSVILLE,PA
18962,1800,600,500,340,1000,250,300,350,200,5340,0.9,SILVERDALE,PA
18963,1600,600,500,340,1000,250,300,350,200,5140,0.8,SOLEBURY,PA
18964,2000,600,500,340,1000,250,300,350,200,5540,1,TELFORD,PA
18966,2200,600,500,340,1000,250,300,350,200,5740,1.1,SOUTHAMPTON,PA
18968,2400,600,500,340,1000,250,300,350,200,5940,1.2,SPINNERSTOWN,PA
18969,1800,600,500,340,1000,250,300,350,200,5340,0.9,TELFORD,PA
18970,1600,600,500,340,1000,250,300,350,200,5140,0.8,TRUMBAUERSVILLE,PA
18971,2000,600,500,340,1000,250,300,350,200,5540,1,TYLERSPORT,PA
18972,2200,600,500,340,1000,250,300,350,200,5740,1.1,UPPER BLACK EDDY,PA
18974,2400,600,500,340,1000,250,300,350,200,5940,1.2,WARMINSTER,PA
18974,1800,600,500,340,1000,250,300,350,200,5340,0.9,WARMINSTER,PA
18976,1600,600,500,340,1000,250,300,350,200,5140,0.8,WARRINGTON,PA
18977,2000,600,500,340,1000,250,300,350,200,5540,1,WASHINGTON CROSSING,PA
18979,2200,600,500,340,1000,250,300,350,200,5740,1.1,WOXALL,PA
18980,2400,600,500,340,1000,250,300,350,200,5940,1.2,WYCOMBE,PA
18981,1800,600,500,340,1000,250,300,350,200,5340,0.9,ZIONHILL,PA
19001,1600,600,500,340,1000,250,300,350,200,5140,0.8,ABINGTON,PA
19001,2000,600,500,340,1000,250,300,350,200,5540,1,ABINGTON,PA
19002,2200,600,500,340,1000,250,300,350,200,5740,1.1,AMBLER,PA
19003,2400,600,500,340,1000,250,300,350,200,5940,1.2,ARDMORE,PA
19004,1800,600,500,340,1000,250,300,350,200,5340,0.9,BALA CYNWYD,PA
19006,1600,600,500,340,1000,250,300,350,200,5140,0.8,HUNTINGDON VALLEY,PA
19007,2000,600,500,340,1000,250,300,350,200,5540,1,BRISTOL,PA
19008,2200,600,500,340,1000,250,300,350,200,5740,1.1,BROOMALL,PA
19009,2400,600,500,340,1000,250,300,350,200,5940,1.2,BRYN ATHYN,PA
19010,1800,600,500,340,1000,250,300,350,200,5340,0.9,BRYN MAWR,PA
19010,1600,600,500,340,1000,250,300,350,200,5140,0.8,SOUTHEASTERN,PA
19012,2000,600,500,340,1000,250,300,350,200,5540,1,CHELTENHAM,PA
19012,2200,600,500,340,1000,250,300,350,200,5740,1.1,ELKINS PARK,PA
19013,2400,600,500,340,1000,250,300,350,200,5940,1.2,CHESTER,PA
19014,1800,600,500,340,1000,250,300,350,200,5340,0.9,ASTON,PA
19014,1600,600,500,340,1000,250,300,350,200,5140,0.8,CHESTER,PA
19015,2000,600,500,340,1000,250,300,350,200,5540,1,BROOKHAVEN,PA
19015,2200,600,500,340,1000,250,300,350,200,5740,1.1,CHESTER,PA
19016,2400,600,500,340,1000,250,300,350,200,5940,1.2,CHESTER,PA
19017,1800,600,500,340,1000,250,300,350,200,5340,0.9,CHESTER HEIGHTS,PA
19018,1600,600,500,340,1000,250,300,350,200,5140,0.8,CLIFTON HEIGHTS,PA
19018,2000,600,500,340,1000,250,300,350,200,5540,1,SECANE,PA
19020,2200,600,500,340,1000,250,300,350,200,5740,1.1,BENSALEM,PA
19021,2400,600,500,340,1000,250,300,350,200,5940,1.2,BENSALEM,PA
19021,1800,600,500,340,1000,250,300,350,200,5340,0.9,CROYDON,PA
19022,1600,600,500,340,1000,250,300,350,200,5140,0.8,CHESTER,PA
19022,2000,600,500,340,1000,250,300,350,200,5540,1,CRUM LYNNE,PA
19023,2200,600,500,340,1000,250,300,350,200,5740,1.1,DARBY,PA
19023,2400,600,500,340,1000,250,300,350,200,5940,1.2,SHARON HILL,PA
19025,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WASHINGTON,PA
19026,1600,600,500,340,1000,250,300,350,200,5140,0.8,DREXEL HILL,PA
19026,2000,600,500,340,1000,250,300,350,200,5540,1,DREXEL HILL,PA
19027,2200,600,500,340,1000,250,300,350,200,5740,1.1,ELKINS PARK,PA
19028,2400,600,500,340,1000,250,300,350,200,5940,1.2,EDGEMONT,PA
19029,1800,600,500,340,1000,250,300,350,200,5340,0.9,ESSINGTON,PA
19029,1600,600,500,340,1000,250,300,350,200,5140,0.8,NORWOOD,PA
19030,2000,600,500,340,1000,250,300,350,200,5540,1,FAIRLESS HILLS,PA
19030,2200,600,500,340,1000,250,300,350,200,5740,1.1,LEVITTOWN,PA
19031,2400,600,500,340,1000,250,300,350,200,5940,1.2,FLOURTOWN,PA
19031,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WASHINGTON,PA
19032,1600,600,500,340,1000,250,300,350,200,5140,0.8,FOLCROFT,PA
19032,2000,600,500,340,1000,250,300,350,200,5540,1,SHARON HILL,PA
19033,2200,600,500,340,1000,250,300,350,200,5740,1.1,FOLSOM,PA
19033,2400,600,500,340,1000,250,300,350,200,5940,1.2,GLENOLDEN,PA
19034,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WASHINGTON,PA
19035,1600,600,500,340,1000,250,300,350,200,5140,0.8,GLADWYNE,PA
19035,2000,600,500,340,1000,250,300,350,200,5540,1,SOUTHEASTERN,PA
19036,2200,600,500,340,1000,250,300,350,200,5740,1.1,GLENOLDEN,PA
19037,2400,600,500,340,1000,250,300,350,200,5940,1.2,MEDIA,PA
19038,1800,600,500,340,1000,250,300,350,200,5340,0.9,GLENSIDE,PA
19039,1600,600,500,340,1000,250,300,350,200,5140,0.8,GRADYVILLE,PA
19040,2000,600,500,340,1000,250,300,350,200,5540,1,HATBORO,PA
19041,2200,600,500,340,1000,250,300,350,200,5740,1.1,ARDMORE,PA
19041,2400,600,500,340,1000,250,300,350,200,5940,1.2,HAVERFORD,PA
19043,1800,600,500,340,1000,250,300,350,200,5340,0.9,HOLMES,PA
19043,1600,600,500,340,1000,250,300,350,200,5140,0.8,NORWOOD,PA
19044,2000,600,500,340,1000,250,300,350,200,5540,1,AMBLER,PA
19044,2200,600,500,340,1000,250,300,350,200,5740,1.1,HORSHAM,PA
19046,2400,600,500,340,1000,250,300,350,200,5940,1.2,JENKINTOWN,PA
19046,1800,600,500,340,1000,250,300,350,200,5340,0.9,JENKINTOWN,PA
19046,1600,600,500,340,1000,250,300,350,200,5140,0.8,JENKINTOWN,PA
19047,2000,600,500,340,1000,250,300,350,200,5540,1,LANGHORNE,PA
19047,2200,600,500,340,1000,250,300,350,200,5740,1.1,PENNDEL,PA
19050,2400,600,500,340,1000,250,300,350,200,5940,1.2,LANSDOWNE,PA
19050,1800,600,500,340,1000,250,300,350,200,5340,0.9,LANSDOWNE,PA
19052,1600,600,500,340,1000,250,300,350,200,5140,0.8,LENNI,PA
19053,2000,600,500,340,1000,250,300,350,200,5540,1,FEASTERVILLE TREVOSE,PA
19053,2200,600,500,340,1000,250,300,350,200,5740,1.1,LANGHORNE,PA
19054,2400,600,500,340,1000,250,300,350,200,5940,1.2,LEVITTOWN,PA
19055,1800,600,500,340,1000,250,300,350,200,5340,0.9,LEVITTOWN,PA
19056,1600,600,500,340,1000,250,300,350,200,5140,0.8,LEVITTOWN,PA
19057,2000,600,500,340,1000,250,300,350,200,5540,1,LEVITTOWN,PA
19058,2200,600,500,340,1000,250,300,350,200,5740,1.1,LEVITTOWN,PA
19060,2400,600,500,340,1000,250,300,350,200,5940,1.2,MARCUS HOOK,PA
19061,1800,600,500,340,1000,250,300,350,200,5340,0.9,UPPER CHICHESTER,PA
19061,1600,600,500,340,1000,250,300,350,200,5140,0.8,MARCUS HOOK,PA
19061,2000,600,500,340,1000,250,300,350,200,5540,1,MARCUS HOOK,PA
